id,userName,userUrl,version,score,title,text,url,updated,appiD
10469688272,bonovox1771,https://itunes.apple.com/it/reviews/id1334228140,2.9.84,5,Fabuleux,J’ai été agréablement surpris,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-13T07:29:03-07:00,1470373330
11155627628,Matubbir,https://itunes.apple.com/it/reviews/id1236764271,2.10.20,5,Best Editing app for me,Awesome i like so much you guys are trying this app,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-04-13T19:09:43-07:00,1470373330
10469245946,Naomi🩷🩵🩶,https://itunes.apple.com/it/reviews/id1579819163,2.9.83,5,Stupenda,"Quest app è stupenda installatala subito e magnifica che aggiusta tutte le foto brutte in bella
🩷🩵🤍❤️💙🤎🧡💜💛🖤💚🩶",https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-13T05:23:46-07:00,1470373330
11362952892,Sebastian Scarso Pagano,https://itunes.apple.com/it/reviews/id1290394066,2.10.36,5,Fantastica,L’unica app che a differenza delle altre funziona BENE! Complimenti,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-06-09T14:59:19-07:00,1470373330
10468887112,kristeta26,https://itunes.apple.com/it/reviews/id1433029446,2.9.80,5,It’s super fun using remini,I love using this app❤️so entertaining,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-13T03:24:20-07:00,1470373330
10467410864,Arlucit,https://itunes.apple.com/it/reviews/id100863167,2.9.81,5,Peccato sia quasi tutto a pagamento,Ottima applicazione,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-12T15:57:07-07:00,1470373330
9686377778,nin te ciao,https://itunes.apple.com/it/reviews/id1486743157,2.9.18,5,Perfetto,Mi è servito e mi è piaciuto molto bellissimo e complimenti 𝓧,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-03-06T12:28:03-07:00,1470373330
10467106147,Eryyyyyy,https://itunes.apple.com/it/reviews/id176923768,2.9.84,5,Fantastico,App fantastica per quel che costa fa troppo beneb tutto,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-12T13:33:03-07:00,1470373330
10466315787,Betani.,https://itunes.apple.com/it/reviews/id313916382,2.9.84,5,Fantastic,Ottimo,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-12T08:30:54-07:00,1470373330
10465899200,GinnyGenio,https://itunes.apple.com/it/reviews/id1435571927,2.9.84,5,Bellissima,"È molto bella e funziona anche gratuitamente ci sono cose a pagamento, ma comunque molto bella",https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-12T06:19:44-07:00,1470373330
10486117461,L6I,https://itunes.apple.com/it/reviews/id1324211020,2.9.85,5,Fantastico,Ho migliorato tante foto sfocate grazie,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-17T14:08:31-07:00,1470373330
10486546545,Dinosauro86,https://itunes.apple.com/it/reviews/id1581410513,2.9.85,5,Good,Funziona,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-17T17:28:03-07:00,1470373330
10489264330,Sepehr899,https://itunes.apple.com/it/reviews/id1581694108,2.9.86,5,F,Good,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-18T11:23:10-07:00,1470373330
10489529347,Alexfabiani,https://itunes.apple.com/it/reviews/id1320362780,2.9.85,5,Eccellente,Incredibile come possa migliorare il volto,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-18T13:03:50-07:00,1470373330
10543067990,mgengineering,https://itunes.apple.com/it/reviews/id268702701,2.9.89,5,Modifica i ricordi,Software strepitoso!,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-11-02T13:03:03-07:00,1470373330
11252841483,elena veroi,https://itunes.apple.com/it/reviews/id516785763,2.10.28,5,Senza trucco,Puoi farti qualsiasi foto senza trucco e… in un attimo: voilà!  il trucco è fatto,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-05-10T09:56:54-07:00,1470373330
10440753439,jackyisplayer,https://itunes.apple.com/it/reviews/id1194688210,2.9.82,5,App stupenda,Ormai siamo nel futuro,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-05T02:23:29-07:00,1470373330
8645368675,bshs sksk,https://itunes.apple.com/it/reviews/id1318533307,2.6.0,5,manu,app molto utile grazie,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2022-05-06T23:24:35-07:00,1470373330
